"CYR_Keyfield","Date","CYR","Season","Month","JDay","Time","Site","area_sampled","num","den","temp","DO","pH","sal","prop_sg","ave_tt","ave_hw","sed_depth","water_depth","bottom_canopy","fCYR","fSeason","fSite","DateTime","Time2","DoY","ToD"
"C-2013-3-13-12","2013-03-13",2013,"DRY",3,2964,"1899-12-31 13:45:00",12,3,0,0,22.7,6.09,7.93,31.37,0.412698412698413,4.5,34.5,43,87,352.6,"2013","DRY","12",1899-12-31 13:45:00,"13:45",365,13.75
"C-2013-3-13-13","2013-03-13",2013,"DRY",3,2964,"1899-12-31 14:14:00",13,3,0,0,22.9,5.44,7.72,31.62,0.743046357615894,0.1,56,38,74,1162.1,"2013","DRY","13",1899-12-31 14:14:00,"14:14",365,14.2333333333333
"C-2013-3-13-14","2013-03-13",2013,"DRY",3,2964,"1899-12-31 15:10:00",14,3,0,0,23.1,7.3,8.14,29.4,0.373134328358209,13,12,53,67,776,"2013","DRY","14",1899-12-31 15:10:00,"15:10",365,15.1666666666667
"C-2013-3-13-7","2013-03-13",2013,"DRY",3,2964,"1899-12-31 10:08:00",7,3,0,0,21.6,5.04,7.96,32.44,0.727941176470588,0,49.5,39,84,1002.3,"2013","DRY","7",1899-12-31 10:08:00,"10:08",365,10.1333333333333
"C-2013-3-13-8","2013-03-13",2013,"DRY",3,2964,"1899-12-31 11:15:00",8,3,0,0,21.6,5.77,7.99,32.06,0.119266055045872,0.5,6,1,71,968.2,"2013","DRY","8",1899-12-31 11:15:00,"11:15",365,11.25
"C-2013-3-13-9","2013-03-13",2013,"DRY",3,2964,"1899-12-31 11:40:00",9,3,0,0,21.8,5.26,7.92,32.02,0.271604938271605,1,10,14,86,116.14,"2013","DRY","9",1899-12-31 11:40:00,"11:40",365,11.6666666666667
"C-2013-3-14-1","2013-03-14",2013,"DRY",3,2965,"1899-12-31 13:10:00",1,3,0,0,21.9,6.74,8.22,32.34,0.772477064220183,0,41,96,83,1372.8,"2013","DRY","1",1899-12-31 13:10:00,"13:10",365,13.1666666666667
"C-2013-3-14-2","2013-03-14",2013,"DRY",3,2965,"1899-12-31 12:25:00",2,3,0,0,20.3,7.49,8.3,31.98,0.812765957446809,0.7,37.5,25,103,1064.3,"2013","DRY","2",1899-12-31 12:25:00,"12:25",365,12.4166666666667
"C-2013-3-14-3","2013-03-14",2013,"DRY",3,2965,"1899-12-31 11:50:00",3,3,0,0,21,7.62,8.26,32.86,0.791946308724832,27.5,31.5,66,110,1128.6,"2013","DRY","3",1899-12-31 11:50:00,"11:50",365,11.8333333333333
"C-2013-3-14-4","2013-03-14",2013,"DRY",3,2965,"1899-12-31 11:30:00",4,3,0,0,20.5,7.1,8.28,32.99,0.510204081632653,1,36.5,17,103,1012.6,"2013","DRY","4",1899-12-31 11:30:00,"11:30",365,11.5
"C-2013-3-14-5","2013-03-14",2013,"DRY",3,2965,"1899-12-31 10:54:00",5,3,0,0,20.4,6.09,8.14,32.32,0.802,0.1,40,27,83,960.8,"2013","DRY","5",1899-12-31 10:54:00,"10:54",365,10.9
"C-2013-3-14-6","2013-03-14",2013,"DRY",3,2965,"1899-12-31 09:54:00",6,3,0,0,21.6,5.31,8.14,32.16,0.756302521008403,0,45,58,66,653.7,"2013","DRY","6",1899-12-31 09:54:00,"09:54",365,9.9
"C-2013-9-3-39","2013-09-03",2013,"WET",9,3138,"1899-12-31 09:16:00",39,3,0,0,29.8,3.77,7.55,19.89,0.666666666666667,0.4,7.6,78,85,NA,"2013","WET","39",1899-12-31 09:16:00,"09:16",365,9.26666666666667
"C-2013-9-3-40","2013-09-03",2013,"WET",9,3138,"1899-12-31 09:59:00",40,3,1,0.333333333333333,28.6,4.81,7.7,22.83,0.709554140127389,55,0.7,48,94,905.6,"2013","WET","40",1899-12-31 09:59:00,"09:59",365,9.98333333333333
"C-2013-9-3-41","2013-09-03",2013,"WET",9,3138,"1899-12-31 10:27:00",41,3,0,0,28.6,5.74,7.84,22.27,0.676,29.5,4.3,89,75,1277.1,"2013","WET","41",1899-12-31 10:27:00,"10:27",365,10.45
"C-2013-9-3-42","2013-09-03",2013,"WET",9,3138,"1899-12-31 10:57:00",42,3,0,0,29.3,5.61,7.76,18.26,0.0822222222222222,3.7,0,59,66,326.7,"2013","WET","42",1899-12-31 10:57:00,"10:57",365,10.95
"C-2013-9-3-43","2013-09-03",2013,"WET",9,3138,"1899-12-31 11:23:00",43,3,1,0.333333333333333,29.5,5.97,7.77,18.36,0.798039215686275,40.5,0.2,107,66,1602.4,"2013","WET","43",1899-12-31 11:23:00,"11:23",365,11.3833333333333
"C-2013-9-3-44","2013-09-03",2013,"WET",9,3138,"1899-12-31 11:58:00",44,3,2,0.666666666666667,28.9,5.22,7.72,19.06,0.861728395061728,31,3.9,127,42,355.5,"2013","WET","44",1899-12-31 11:58:00,"11:58",365,11.9666666666667
"C-2013-9-3-45","2013-09-03",2013,"WET",9,3138,"1899-12-31 12:26:00",45,3,1,0.333333333333333,28.7,6.33,7.83,21.34,0.458483754512635,38,0.1,74,61,538.4,"2013","WET","45",1899-12-31 12:26:00,"12:26",365,12.4333333333333
"C-2013-9-3-46","2013-09-03",2013,"WET",9,3138,"1899-12-31 12:53:00",46,3,0,0,29.5,9.09,8.03,20.31,0.612809315866084,23,19.1,2,38,1664.5,"2013","WET","46",1899-12-31 12:53:00,"12:53",365,12.8833333333333
"C-2013-9-3-47","2013-09-03",2013,"WET",9,3138,"1899-12-31 13:26:00",47,3,1,0.333333333333333,30.7,6.45,7.91,24.88,0.761006289308176,60.5,0,79,71,NA,"2013","WET","47",1899-12-31 13:26:00,"13:26",365,13.4333333333333
"C-2013-9-4-27","2013-09-04",2013,"WET",9,3139,"1899-12-31 14:13:00",27,3,0,0,30.8,6.11,7.86,13.42,0.558677685950413,0.3,33.5,76,47,963.7,"2013","WET","27",1899-12-31 14:13:00,"14:13",365,14.2166666666667
"C-2013-9-4-30","2013-09-04",2013,"WET",9,3139,"1899-12-31 13:31:00",30,3,0,0,29.6,4.96,7.71,14.93,0.628282828282828,0.6,30.5,61,55,NA,"2013","WET","30",1899-12-31 13:31:00,"13:31",365,13.5166666666667
"C-2013-9-4-31","2013-09-04",2013,"WET",9,3139,"1899-12-31 12:56:00",31,3,0,0,29.3,4.8,7.7,12.91,0.5,0,33,58,75,386.9,"2013","WET","31",1899-12-31 12:56:00,"12:56",365,12.9333333333333
"C-2013-9-4-32","2013-09-04",2013,"WET",9,3139,"1899-12-31 12:25:00",32,3,0,0,29.8,4.59,7.7,12.72,0.432,0,27,27,82,267.1,"2013","WET","32",1899-12-31 12:25:00,"12:25",365,12.4166666666667
"C-2013-9-4-33","2013-09-04",2013,"WET",9,3139,"1899-12-31 11:54:00",33,3,0,0,28.5,5.07,7.7,12.11,0.824561403508772,0,47,27,79,198.1,"2013","WET","33",1899-12-31 11:54:00,"11:54",365,11.9
"C-2013-9-4-34","2013-09-04",2013,"WET",9,3139,"1899-12-31 11:27:00",34,3,0,0,28.9,6.19,7.75,13.19,0.77979797979798,12.6,26,64,87,220.8,"2013","WET","34",1899-12-31 11:27:00,"11:27",365,11.45
"C-2013-9-4-35","2013-09-04",2013,"WET",9,3139,"1899-12-31 11:03:00",35,3,0,0,28.5,5.77,7.71,10.79,0.364,0,18.2,34,100,808.8,"2013","WET","35",1899-12-31 11:03:00,"11:03",365,11.05
"C-2013-9-4-36","2013-09-04",2013,"WET",9,3139,"1899-12-31 10:40:00",36,3,0,0,28.2,5.71,7.71,9.23,0.703703703703704,3.5,25,32,93,316.7,"2013","WET","36",1899-12-31 10:40:00,"10:40",365,10.6666666666667
"C-2013-9-4-37","2013-09-04",2013,"WET",9,3139,"1899-12-31 10:11:00",37,3,0,0,28.2,5.75,7.67,10.85,0.918604651162791,0,39.5,58,99,147.9,"2013","WET","37",1899-12-31 10:11:00,"10:11",365,10.1833333333333
"C-2013-9-4-38","2013-09-04",2013,"WET",9,3139,"1899-12-31 09:06:00",38,3,0,0,27.7,5.6,7.71,6.01,0.663934426229508,0,40.5,64,82,120.9,"2013","WET","38",1899-12-31 09:06:00,"09:06",365,9.1
"C-2013-9-5-15","2013-09-05",2013,"WET",9,3140,"1899-12-31 14:30:00",15,3,0,0,30.2,5.95,7.78,20.16,0.521367521367521,30.5,0,94,39,1460,"2013","WET","15",1899-12-31 14:30:00,"14:30",365,14.5
"C-2013-9-5-16","2013-09-05",2013,"WET",9,3140,"1899-12-31 14:07:00",16,3,0,0,30.5,8.06,7.92,17.77,0.478709677419355,36,1.1,109,68,636,"2013","WET","16",1899-12-31 14:07:00,"14:07",365,14.1166666666667
"C-2013-9-5-17","2013-09-05",2013,"WET",9,3140,"1899-12-31 13:47:00",17,3,0,0,30.6,7.8,7.88,16.87,0.44047619047619,32,5,44,91,804,"2013","WET","17",1899-12-31 13:47:00,"13:47",365,13.7833333333333
"C-2013-9-5-18","2013-09-05",2013,"WET",9,3140,"1899-12-31 13:08:00",18,3,1,0.333333333333333,29.5,5.88,7.73,4.63,0.313725490196078,0,16.5,7,76,911,"2013","WET","18",1899-12-31 13:08:00,"13:08",365,13.1333333333333
"C-2013-9-5-19","2013-09-05",2013,"WET",9,3140,"1899-12-31 12:41:00",19,3,0,0,29,5.13,7.76,6.25,0.517894736842105,0,17.5,24,76,1232,"2013","WET","19",1899-12-31 12:41:00,"12:41",365,12.6833333333333
"C-2013-9-5-20","2013-09-05",2013,"WET",9,3140,"1899-12-31 12:08:00",20,3,1,0.333333333333333,29.2,5.97,7.85,2.68,0.256410256410256,0,20,36,94,962,"2013","WET","20",1899-12-31 12:08:00,"12:08",365,12.1333333333333
"C-2013-9-5-21","2013-09-05",2013,"WET",9,3140,"1899-12-31 11:45:00",21,3,2,0.666666666666667,29.1,7.17,7.86,3.71,0.290173410404624,0,13,28,93,1140,"2013","WET","21",1899-12-31 11:45:00,"11:45",365,11.75
"C-2013-9-5-22","2013-09-05",2013,"WET",9,3140,"1899-12-31 11:26:00",22,3,0,0,28.9,5.91,7.82,3.87,0.587786259541985,0,24.5,67,93,1450,"2013","WET","22",1899-12-31 11:26:00,"11:26",365,11.4333333333333
"C-2013-9-5-23","2013-09-05",2013,"WET",9,3140,"1899-12-31 11:06:00",23,3,0,0,28.7,5.97,7.78,3.94,0.591397849462366,0,25,33,92,950,"2013","WET","23",1899-12-31 11:06:00,"11:06",365,11.1
"C-2013-9-5-24","2013-09-05",2013,"WET",9,3140,"1899-12-31 10:45:00",24,3,0,0,28.6,5.82,7.79,4.88,0.739583333333333,0,35.5,47,93,820,"2013","WET","24",1899-12-31 10:45:00,"10:45",365,10.75
"C-2013-9-5-25","2013-09-05",2013,"WET",9,3140,"1899-12-31 10:21:00",25,3,0,0,28.3,5.02,7.79,6.99,0.449152542372881,0,26.5,46,91,515,"2013","WET","25",1899-12-31 10:21:00,"10:21",365,10.35
"C-2013-9-5-26","2013-09-05",2013,"WET",9,3140,"1899-12-31 10:00:00",26,3,0,0,28.4,5.93,7.88,7.87,0.690265486725664,0,39,66,69,824,"2013","WET","26",1899-12-31 10:00:00,"10:00",365,10
"C-2013-9-5-28","2013-09-05",2013,"WET",9,3140,"1899-12-31 09:30:00",28,3,1,0.333333333333333,28.5,5.79,7.8,11.94,0.735593220338983,0,21.2,77,83,360,"2013","WET","28",1899-12-31 09:30:00,"09:30",365,9.5
"C-2013-9-5-29","2013-09-05",2013,"WET",9,3140,"1899-12-31 09:02:00",29,3,0,0,28.1,4.72,7.72,12.57,0.830847457627119,2.51,21.5,27,83,820,"2013","WET","29",1899-12-31 09:02:00,"09:02",365,9.03333333333333
"C-2013-9-6-10","2013-09-06",2013,"WET",9,3141,"1899-12-31 12:15:00",10,3,0,0,30,4.89,7.92,22.1,0.348837209302326,12,3,15,90,363,"2013","WET","10",1899-12-31 12:15:00,"12:15",365,12.25
"C-2013-9-6-11","2013-09-06",2013,"WET",9,3141,"1899-12-31 11:45:00",11,3,0,0,30,5.69,8.03,21.86,0.778571428571429,23.5,20.1,51,85,554,"2013","WET","11",1899-12-31 11:45:00,"11:45",365,11.75
"C-2013-9-6-12","2013-09-06",2013,"WET",9,3141,"1899-12-31 10:54:00",12,3,0,0,29.1,3.95,7.65,21.52,0.432142857142857,8.7,15.5,34,100,760,"2013","WET","12",1899-12-31 10:54:00,"10:54",365,10.9
"C-2013-9-6-13","2013-09-06",2013,"WET",9,3141,"1899-12-31 10:31:00",13,3,0,0,29,3.47,7.74,21.4,0.737179487179487,39,18.5,34,87,936,"2013","WET","13",1899-12-31 10:31:00,"10:31",365,10.5166666666667
"C-2013-9-6-14","2013-09-06",2013,"WET",9,3141,"1899-12-31 09:45:00",14,3,0,0,28.8,3.48,7.67,21.09,0.522784810126582,31.5,9.8,31,93,614,"2013","WET","14",1899-12-31 09:45:00,"09:45",365,9.75
"C-2013-9-6-7","2013-09-06",2013,"WET",9,3141,"1899-12-31 13:55:00",7,3,1,0.333333333333333,31.3,9.64,8.03,22.96,0.401694915254237,6.5,17.2,27,63,1119,"2013","WET","7",1899-12-31 13:55:00,"13:55",365,13.9166666666667
"C-2013-9-6-8","2013-09-06",2013,"WET",9,3141,"1899-12-31 13:00:00",8,3,0,0,31,7.01,8.01,22.72,0.154248366013072,0.5,11.3,0,56,1466,"2013","WET","8",1899-12-31 13:00:00,"13:00",365,13
"C-2013-9-6-9","2013-09-06",2013,"WET",9,3141,"1899-12-31 12:38:00",9,3,0,0,30.6,6.13,8.01,22.26,0.404761904761905,17,0,17,65,1402,"2013","WET","9",1899-12-31 12:38:00,"12:38",365,12.6333333333333
"C-2013-9-8-1","2013-09-08",2013,"WET",9,3143,"1899-12-31 12:33:00",1,3,2,0.666666666666667,29.8,5.81,7.9,25.25,0.784313725490196,0,40,89,110,891.3,"2013","WET","1",1899-12-31 12:33:00,"12:33",365,12.55
"C-2013-9-8-2","2013-09-08",2013,"WET",9,3143,"1899-12-31 12:04:00",2,3,0,0,29.5,4.28,7.96,24.79,0.747457627118644,3.6,40.5,68,115,1750.8,"2013","WET","2",1899-12-31 12:04:00,"12:04",365,12.0666666666667
"C-2013-9-8-3","2013-09-08",2013,"WET",9,3143,"1899-12-31 11:35:00",3,3,0,0,30.1,4.42,7.99,25.65,0.598843930635838,26.7,25.1,65,104,1232.8,"2013","WET","3",1899-12-31 11:35:00,"11:35",365,11.5833333333333
"C-2013-9-8-4","2013-09-08",2013,"WET",9,3143,"1899-12-31 11:14:00",4,3,0,0,29.7,3.18,7.91,25.57,0.833333333333333,0,55,0,78,1808.4,"2013","WET","4",1899-12-31 11:14:00,"11:14",365,11.2333333333333
"C-2013-9-8-5","2013-09-08",2013,"WET",9,3143,"1899-12-31 10:49:00",5,3,0,0,29.6,3.91,7.88,24.56,0.424844720496894,0,34.2,39,85,1245.1,"2013","WET","5",1899-12-31 10:49:00,"10:49",365,10.8166666666667
"C-2013-9-8-6","2013-09-08",2013,"WET",9,3143,"1899-12-31 09:36:00",6,3,1,0.333333333333333,28,2.4,7.7,22,0.153,0,15.3,67,60,31.9,"2013","WET","6",1899-12-31 09:36:00,"09:36",365,9.6
"C-2014-3-14-40","2014-03-14",2014,"DRY",3,3330,"1899-12-31 12:21:00",40,3,0,0,22.1,7.66,8.75,27.77,0.259887005649718,23,0,NA,NA,NA,"2014","DRY","40",1899-12-31 12:21:00,"12:21",365,12.35
"C-2014-3-14-41","2014-03-14",2014,"DRY",3,3330,"1899-12-31 11:56:00",41,3,0,0,21.5,7.62,8.72,28.05,0.209815950920245,17,0.1,NA,NA,NA,"2014","DRY","41",1899-12-31 11:56:00,"11:56",365,11.9333333333333
"C-2014-3-14-42","2014-03-14",2014,"DRY",3,3330,"1899-12-31 11:28:00",42,3,0,0,21.8,7.49,8.73,26.9,0.113157894736842,4.3,0,NA,NA,NA,"2014","DRY","42",1899-12-31 11:28:00,"11:28",365,11.4666666666667
"C-2014-3-14-43","2014-03-14",2014,"DRY",3,3330,"1899-12-31 10:55:00",43,3,0,0,20.8,7.13,8.66,28.6,0.194495412844037,8.1,2.5,NA,NA,NA,"2014","DRY","43",1899-12-31 10:55:00,"10:55",365,10.9166666666667
"C-2014-3-14-44","2014-03-14",2014,"DRY",3,3330,"1899-12-31 10:12:00",44,3,0,0,21.4,6.69,8.6,27.49,0.324615384615385,13.5,7.6,NA,NA,NA,"2014","DRY","44",1899-12-31 10:12:00,"10:12",365,10.2
"C-2014-3-14-45","2014-03-14",2014,"DRY",3,3330,"1899-12-31 09:44:00",45,3,0,0,19.9,6.78,8.47,30.64,0.147540983606557,13.5,0,NA,NA,NA,"2014","DRY","45",1899-12-31 09:44:00,"09:44",365,9.73333333333333
"C-2014-3-14-46","2014-03-14",2014,"DRY",3,3330,"1899-12-31 09:21:00",46,3,0,0,20.5,6.57,8.29,30.08,0.301724137931034,8,9.5,NA,NA,NA,"2014","DRY","46",1899-12-31 09:21:00,"09:21",365,9.35
"C-2014-3-14-47","2014-03-14",2014,"DRY",3,3330,"1899-12-31 08:45:00",47,3,0,0,20.9,5.7,8.01,28.55,0.391061452513966,34,1,NA,NA,NA,"2014","DRY","47",1899-12-31 08:45:00,"08:45",365,8.75
"C-2014-3-15-27","2014-03-15",2014,"DRY",3,3331,"1899-12-31 15:29:00",27,3,7,2.33333333333333,24.6,7.42,8.9,21.57,0.243010752688172,19.5,3.1,63,46,NA,"2014","DRY","27",1899-12-31 15:29:00,"15:29",365,15.4833333333333
"C-2014-3-15-28","2014-03-15",2014,"DRY",3,3331,"1899-12-31 15:03:00",28,3,0,0,24.8,9.88,8.95,21.56,0.76271186440678,0,22.5,65,70,NA,"2014","DRY","28",1899-12-31 15:03:00,"15:03",365,15.05
"C-2014-3-15-29","2014-03-15",2014,"DRY",3,3331,"1899-12-31 14:43:00",29,3,2,0.666666666666667,24.6,9.22,8.87,22.16,0.488343558282209,0.6,39.2,42,59,NA,"2014","DRY","29",1899-12-31 14:43:00,"14:43",365,14.7166666666667
"C-2014-3-15-30","2014-03-15",2014,"DRY",3,3331,"1899-12-31 14:10:00",30,3,0,0,23.6,7.77,8.81,23.37,0.366197183098592,16.5,9.5,63,45,NA,"2014","DRY","30",1899-12-31 14:10:00,"14:10",365,14.1666666666667
"C-2014-3-15-31","2014-03-15",2014,"DRY",3,3331,"1899-12-31 13:36:00",31,3,1,0.333333333333333,22.7,7.32,8.8,21.81,0.405594405594406,0,29,52,60,NA,"2014","DRY","31",1899-12-31 13:36:00,"13:36",365,13.6
"C-2014-3-15-32","2014-03-15",2014,"DRY",3,3331,"1899-12-31 13:12:00",32,3,0,0,22.3,7.03,8.81,20.69,0.764705882352941,0,32.5,53,79,NA,"2014","DRY","32",1899-12-31 13:12:00,"13:12",365,13.2
"C-2014-3-15-33","2014-03-15",2014,"DRY",3,3331,"1899-12-31 12:46:00",33,3,1,0.333333333333333,22.4,9.98,8.58,18.5,0.742307692307692,0.1,38.5,14,75,NA,"2014","DRY","33",1899-12-31 12:46:00,"12:46",365,12.7666666666667
"C-2014-3-15-34","2014-03-15",2014,"DRY",3,3331,"1899-12-31 12:18:00",34,3,0,0,21.5,7.15,8.74,18.21,0.415929203539823,6,17.5,57,75,NA,"2014","DRY","34",1899-12-31 12:18:00,"12:18",365,12.3
"C-2014-3-15-35","2014-03-15",2014,"DRY",3,3331,"1899-12-31 11:53:00",35,3,0,0,22.3,7.49,8.76,17.48,0.562962962962963,0.2,15,58,79,NA,"2014","DRY","35",1899-12-31 11:53:00,"11:53",365,11.8833333333333
"C-2014-3-15-36","2014-03-15",2014,"DRY",3,3331,"1899-12-31 11:22:00",36,3,0,0,22.4,8.26,8.75,17.31,0.697058823529412,3.2,20.5,61,80,NA,"2014","DRY","36",1899-12-31 11:22:00,"11:22",365,11.3666666666667
"C-2014-3-15-37","2014-03-15",2014,"DRY",3,3331,"1899-12-31 10:55:00",37,3,0,0,21.5,6.94,8.66,17.23,0.457446808510638,2.5,19,45,86,NA,"2014","DRY","37",1899-12-31 10:55:00,"10:55",365,10.9166666666667
"C-2014-3-15-38","2014-03-15",2014,"DRY",3,3331,"1899-12-31 09:58:00",38,3,0,0,21.6,7.05,8.6,13.21,0.808510638297872,0,19,54,86,NA,"2014","DRY","38",1899-12-31 09:58:00,"09:58",365,9.96666666666667
"C-2014-3-15-39","2014-03-15",2014,"DRY",3,3331,"1899-12-31 09:31:00",39,3,0,0,22.2,5.05,8.37,19.09,0.461111111111111,0.2,8.1,92,81,774.4,"2014","DRY","39",1899-12-31 09:31:00,"09:31",365,9.51666666666667
"C-2014-3-16-17","2014-03-16",2014,"DRY",3,3332,"1899-12-31 10:29:00",17,3,0,0,22.9,6.65,8.61,23.94,0.610810810810811,54,2.5,24,99,786.3,"2014","DRY","17",1899-12-31 10:29:00,"10:29",365,10.4833333333333
"C-2014-3-16-18","2014-03-16",2014,"DRY",3,3332,"1899-12-31 11:37:00",18,3,2,0.666666666666667,22.9,7.63,8.78,21.29,0.325396825396825,0,20.5,1,79,NA,"2014","DRY","18",1899-12-31 11:37:00,"11:37",365,11.6166666666667
"C-2014-3-16-19","2014-03-16",2014,"DRY",3,3332,"1899-12-31 12:15:00",19,3,0,0,23,9.48,8.81,15.4,0.180124223602484,0,14.5,40,72,NA,"2014","DRY","19",1899-12-31 12:15:00,"12:15",365,12.25
"C-2014-3-16-20","2014-03-16",2014,"DRY",3,3332,"1899-12-31 12:50:00",20,3,0,0,24.5,9.3,8.81,12.57,0.73469387755102,0,36,78,48,NA,"2014","DRY","20",1899-12-31 12:50:00,"12:50",365,12.8333333333333
"C-2014-3-16-21","2014-03-16",2014,"DRY",3,3332,"1899-12-31 13:15:00",21,3,0,0,24.2,9.26,8.75,12.68,0.421428571428571,0.5,22.5,30,64,NA,"2014","DRY","21",1899-12-31 13:15:00,"13:15",365,13.25
"C-2014-3-16-22","2014-03-16",2014,"DRY",3,3332,"1899-12-31 13:33:00",22,3,0,0,24,8.97,8.74,13.57,0.526315789473684,0,32.5,30,66,NA,"2014","DRY","22",1899-12-31 13:33:00,"13:33",365,13.55
"C-2014-3-16-23","2014-03-16",2014,"DRY",3,3332,"1899-12-31 13:58:00",23,3,0,0,24.6,12.67,8.91,14.42,0.544285714285714,0.1,38,30,50,NA,"2014","DRY","23",1899-12-31 13:58:00,"13:58",365,13.9666666666667
"C-2014-3-16-24","2014-03-16",2014,"DRY",3,3332,"1899-12-31 14:18:00",24,3,0,0,24.4,10.21,8.85,16.62,0.464285714285714,0,26,45,50,NA,"2014","DRY","24",1899-12-31 14:18:00,"14:18",365,14.3
"C-2014-3-16-25","2014-03-16",2014,"DRY",3,3332,"1899-12-31 14:41:00",25,3,0,0,25.9,14.43,9.08,17.45,0.627906976744186,0,40.5,35,48,NA,"2014","DRY","25",1899-12-31 14:41:00,"14:41",365,14.6833333333333
"C-2014-3-16-26","2014-03-16",2014,"DRY",3,3332,"1899-12-31 15:08:00",26,3,0,0,25.3,10.71,9.02,21.5,0.61864406779661,0,36.5,50,65,NA,"2014","DRY","26",1899-12-31 15:08:00,"15:08",365,15.1333333333333
"C-2014-3-31-10","2014-03-31",2014,"DRY",3,3347,"1899-12-31 13:27:00",10,3,0,0,22,6.01,8.53,29.62,0.463736263736264,12.1,9,58,52,864.4,"2014","DRY","10",1899-12-31 13:27:00,"13:27",365,13.45
"C-2014-3-31-11","2014-03-31",2014,"DRY",3,3347,"1899-12-31 13:00:00",11,3,0,0,22.6,7.25,8.63,29.5,0.538095238095238,5.6,17,67,65,803.3,"2014","DRY","11",1899-12-31 13:00:00,"13:00",365,13
"C-2014-3-31-12","2014-03-31",2014,"DRY",3,3347,"1899-12-31 11:53:00",12,3,0,0,22.5,5.83,8.51,28.69,0.404494382022472,1.5,34.5,34,88,443.1,"2014","DRY","12",1899-12-31 11:53:00,"11:53",365,11.8833333333333
"C-2014-3-31-13","2014-03-31",2014,"DRY",3,3347,"1899-12-31 11:18:00",13,3,0,0,22.5,5.48,8.51,28.31,0.709933774834437,0.6,53,53,74,613.8,"2014","DRY","13",1899-12-31 11:18:00,"11:18",365,11.3
"C-2014-3-31-14","2014-03-31",2014,"DRY",3,3347,"1899-12-31 10:16:00",14,3,0,0,22.3,4.85,8.54,26.13,0.336363636363636,11,18.6,87,69,452.7,"2014","DRY","14",1899-12-31 10:16:00,"10:16",365,10.2666666666667
"C-2014-3-31-15","2014-03-31",2014,"DRY",3,3347,"1899-12-31 09:48:00",15,3,1,0.333333333333333,21.9,5.23,8.46,24.44,0.118518518518519,4.2,0.6,34,68,560.7,"2014","DRY","15",1899-12-31 09:48:00,"09:48",365,9.8
"C-2014-3-31-16","2014-03-31",2014,"DRY",3,3347,"1899-12-31 09:13:00",16,3,0,0,22.4,3.74,8.18,24.33,0.515044247787611,8.6,20.5,93,51,646,"2014","DRY","16",1899-12-31 09:13:00,"09:13",365,9.21666666666667
"C-2014-3-31-9","2014-03-31",2014,"DRY",3,3347,"1899-12-31 13:57:00",9,3,1,0.333333333333333,23.4,8.19,8.62,29.94,0.52,14.5,18,21,39,1618.1,"2014","DRY","9",1899-12-31 13:57:00,"13:57",365,13.95
"C-2014-4-1-1","2014-04-01",2014,"DRY",4,3348,"1899-12-31 14:03:00",1,3,0,0,24.9,6.38,8.8,30.59,0.746808510638298,6.6,28.5,73,80,NA,"2014","DRY","1",1899-12-31 14:03:00,"14:03",365,14.05
"C-2014-4-1-2","2014-04-01",2014,"DRY",4,3348,"1899-12-31 13:34:00",2,3,0,0,24.4,5.17,8.8,27.39,0.712426035502959,0,60,44,82,NA,"2014","DRY","2",1899-12-31 13:34:00,"13:34",365,13.5666666666667
"C-2014-4-1-3","2014-04-01",2014,"DRY",4,3348,"1899-12-31 13:02:00",3,3,1,0.333333333333333,24.7,8.11,8.93,29.33,0.603584229390681,18.3,23.8,73,77,NA,"2014","DRY","3",1899-12-31 13:02:00,"13:02",365,13.0333333333333
"C-2014-4-1-4","2014-04-01",2014,"DRY",4,3348,"1899-12-31 12:42:00",4,3,0,0,24.2,8.15,8.93,29.61,0.261788617886179,0.6,15.5,3,64,NA,"2014","DRY","4",1899-12-31 12:42:00,"12:42",365,12.7
"C-2014-4-1-5","2014-04-01",2014,"DRY",4,3348,"1899-12-31 12:15:00",5,3,0,0,23.7,5.72,8.71,26.62,0.5625,0,22.5,13,88,NA,"2014","DRY","5",1899-12-31 12:15:00,"12:15",365,12.25
"C-2014-4-1-6","2014-04-01",2014,"DRY",4,3348,"1899-12-31 11:15:00",6,3,0,0,23.2,5.63,8.69,22.71,0.398701298701299,0.6,30,32,88,NA,"2014","DRY","6",1899-12-31 11:15:00,"11:15",365,11.25
"C-2014-4-1-7","2014-04-01",2014,"DRY",4,3348,"1899-12-31 10:41:00",7,3,0,0,22.4,5.48,8.62,29.19,0.887150837988827,0.2,75.5,41,80,NA,"2014","DRY","7",1899-12-31 10:41:00,"10:41",365,10.6833333333333
"C-2014-4-1-8","2014-04-01",2014,"DRY",4,3348,"1899-12-31 09:44:00",8,3,0,0,21.7,4.29,8.32,30.29,0.385416666666667,16,2.5,0,63,NA,"2014","DRY","8",1899-12-31 09:44:00,"09:44",365,9.73333333333333
"C-2014-8-25-39","2014-08-25",2014,"WET",8,3494,"1899-12-31 12:05:00",39,3,0,0,31.8,3.19,8.06,32.99,0.441666666666667,0,10.6,72,100,547.9,"2014","WET","39",1899-12-31 12:05:00,"12:05",365,12.0833333333333
"C-2014-8-25-40","2014-08-25",2014,"WET",8,3494,"1899-12-31 11:27:00",40,3,0,0,32,7.37,8.24,37.1,0.519607843137255,26.5,0,71,96,386.6,"2014","WET","40",1899-12-31 11:27:00,"11:27",365,11.45
