"use_for_analysis","CYR_Keyfield","JDay","Date","DoY","CYR","WYR","Season","Month","Day","Time","Segment","Site","Latitude","Longitude","area_sampled","cat","class","common_name","species","occur","total_count","den","median_count","temp","DO","DO_percent","sal_venice_cat","sal","pH","H2S","water_depth","sed_depth","ave_sav","total_ave_sg","total_ave_ma","prop_sg","prop_ma","ave_tt","ave_hw","ave_sf","ave_rm","SAV_ave_sed_depth","ave_max_canopy_height","bottom_canopy","diet_shrimp","diet_crab","fSeason","fSite","fCYR","Date2","diet_items","fDiet_presence"
"Standard","C-2016-3-20-47",4067,2016-03-20,80,2016,2016,"DRY",3,20,0.404861111111111,"Seg2",47,25.43714,-80.31935,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26,5.05,72.2,"polyhaline",26.48,7.91,NA,85,45,89,17,62,0.191011235955056,0.696629213483146,17,0,0,0,13.5,23.5,245.68,0,0,"DRY","47","2016",2016-03-20,0,"no food"
"Standard","C-2016-3-24-35",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.602777777777778,"Seg2",35,25.48036,-80.34019,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.6,9.22,117.8,"mesohaline",10.51,8.04,NA,80,38,44,23,9.4,0.522727272727273,0.213636363636364,0,23,0,0,45.5,11.5,2090,2,0,"DRY","35","2016",2016-03-24,2,"food"
"Standard","C-2016-3-24-36",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.585416666666667,"Seg2",36,25.4796,-80.34022,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.4,9.51,120.4,"mesohaline",10.25,8.05,NA,75,45,52,29.1,11,0.559615384615385,0.211538461538462,0.6,28.5,0,0,44.5,9.5,627,0,0,"DRY","36","2016",2016-03-24,0,"no food"
"Standard","C-2016-3-24-37",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.534722222222222,"Seg2",37,25.47703,-80.34032,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24,8.94,112.1,"mesohaline",9.62,8.02,NA,90,42,39,30.6,1.2,0.784615384615385,0.0307692307692308,22,8.6,0,0,46,13.5,1494,0,1,"DRY","37","2016",2016-03-24,1,"food"
"Standard","C-2016-3-24-38",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.506944444444444,"Seg2",38,25.46936,-80.34004,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.7,8.68,106.8,"mesohaline",7.88,7.98,NA,100,57,34.5,20,4.5,0.579710144927536,0.130434782608696,0,20,0,0,65.5,10.5,1105,0,0,"DRY","38","2016",2016-03-24,0,"no food"
"Standard","C-2016-3-24-39",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.481944444444444,"Seg2",39,25.46559,-80.33748,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.7,8.82,109.5,"mesohaline",8.76,8,NA,95,75,39,8.7,23,0.223076923076923,0.58974358974359,0.1,8.6,0,0,56,6,518,0,0,"DRY","39","2016",2016-03-24,0,"no food"
"Standard","C-2016-3-24-40",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.453472222222222,"Seg2",40,25.45888,-80.33719,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.1,8.14,105,"mesohaline",17.71,8.01,NA,87,73,91,26.6,46,0.292307692307692,0.505494505494505,25,1.6,0,0,45,15.5,807,0,0,"DRY","40","2016",2016-03-24,0,"no food"
"Standard","C-2016-3-24-41",4071,2016-03-24,84,2016,2016,"DRY",3,24,0.400694444444444,"Seg2",41,25.45545,-80.33623,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,23.2,5.57,73,"polyhaline",20.01,7.91,NA,72,73,69,15.5,46.3,0.22463768115942,0.671014492753623,11,4.5,0,0,64,11,447,4,0,"DRY","41","2016",2016-03-24,4,"food"
"Standard","C-2016-3-28-28",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.654166666666667,"Seg2",28,25.50521,-80.33648,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.3,8.09,114,"mesohaline",13.7,8.06,NA,85,15,23,15,1.1,0.652173913043478,0.0478260869565217,0.5,14.5,0,0,33.5,8.5,158,0,0,"DRY","28","2016",2016-03-28,0,"no food"
"Standard","C-2016-3-28-29",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.631944444444444,"Seg2",29,25.5046,-80.33762,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,29.9,7.92,111.8,"mesohaline",14.04,7.96,NA,81,5,38,25.6,6.8,0.673684210526316,0.178947368421053,12.6,13,0,0,43,13,882,0,0,"DRY","29","2016",2016-03-28,0,"no food"
"Standard","C-2016-3-28-30",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.602083333333333,"Seg2",30,25.49738,-80.3394,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,11.72,169.9,"mesohaline",17.7,8.24,NA,80,35,40,29,3.2,0.725,0.08,19,10,0,0,22,13,1435,0,2,"DRY","30","2016",2016-03-28,2,"food"
"Standard","C-2016-3-28-31",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.569444444444444,"Seg2",31,25.4934,-80.33878,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.4,7.2,100.7,"mesohaline",17.07,8.01,NA,77,56,18.5,12.7,3.4,0.686486486486486,0.183783783783784,0.1,11.1,0,1.5,64,9,691,3,0,"DRY","31","2016",2016-03-28,3,"food"
"Standard","C-2016-3-28-32",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.547222222222222,"Seg2",32,25.4903,-80.34033,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.7,7.84,111.4,"mesohaline",17.2,8.05,NA,75,13,34,23,0.5,0.676470588235294,0.0147058823529412,0,23,0,0,28.5,11.5,877,0,1,"DRY","32","2016",2016-03-28,1,"food"
"Standard","C-2016-3-28-33",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.514583333333333,"Seg2",33,25.48689,-80.33994,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.3,12.55,178.1,"polyhaline",18.55,8.31,NA,76,9,64,38.2,5.9,0.596875,0.0921875,16.1,22.1,0,0,42.5,16,1871,1,0,"DRY","33","2016",2016-03-28,1,"food"
"Standard","C-2016-3-28-34",4075,2016-03-28,88,2016,2016,"DRY",3,28,0.486111111111111,"Seg2",34,25.48536,-80.33968,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.2,7.18,102.3,"mesohaline",17.99,8.08,NA,57,35,84.5,40.6,22.6,0.480473372781065,0.267455621301775,35.5,5.1,0,0,24.5,13,1583,1,1,"DRY","34","2016",2016-03-28,2,"food"
"Standard","C-2016-3-29-24",4076,2016-03-29,89,2016,2016,"DRY",3,29,0.561805555555556,"Seg2",24,25.51205,-80.33524,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.2,6.47,87.4,"mesohaline",8.06,7.85,NA,63,43,67.5,30.5,24.5,0.451851851851852,0.362962962962963,1,29.5,0,0,46,13,1676,0,4,"DRY","24","2016",2016-03-29,4,"food"
"Standard","C-2016-3-29-25",4076,2016-03-29,89,2016,2016,"DRY",3,29,0.542361111111111,"Seg2",25,25.50932,-80.33557,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,7.12,97,"mesohaline",10.56,7.99,NA,61,69,41,18.6,13,0.453658536585366,0.317073170731707,0.1,18.5,0,0,35.5,13,1219,0,0,"DRY","25","2016",2016-03-29,0,"no food"
"Standard","C-2016-3-29-26",4076,2016-03-29,89,2016,2016,"DRY",3,29,0.509027777777778,"Seg2",26,25.50584,-80.33371,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,7.29,105.3,"mesohaline",15.89,8.2,NA,83,27,24,11.2,7.8,0.466666666666667,0.325,0.2,11,0,0,45.5,11,1385,2,1,"DRY","26","2016",2016-03-29,3,"food"
"Standard","C-2016-3-29-27",4076,2016-03-29,89,2016,2016,"DRY",3,29,0.479166666666667,"Seg2",27,25.50422,-80.3326,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.6,4.94,69.4,"mesohaline",15.19,8.07,NA,30,75,51,34,7.9,0.666666666666667,0.154901960784314,5,29,0,0,49,12.5,1181,1,0,"DRY","27","2016",2016-03-29,1,"food"
"Standard","C-2016-4-5-14",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.566666666666667,"Seg1",14,25.55186,-80.31005,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.2,12.07,166.3,"mesohaline",16.97,8.37,NA,60,35,85.5,0.4,78.2,0.00467836257309942,0.914619883040936,0.2,0.2,0,0,43,12.5,1685.3,0,1,"DRY","14","2016",2016-04-05,1,"food"
"Standard","C-2016-4-5-15",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.540277777777778,"Seg1",15,25.5451,-80.31237,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,25.3,8.95,118.5,"mesohaline",16.39,8.09,NA,67,48,47,11.2,12.4,0.238297872340426,0.263829787234043,10.2,1,0,0,53.5,19,1469.7,1,1,"DRY","15","2016",2016-04-05,2,"food"
"Standard","C-2016-4-5-16",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.51875,"Seg1",16,25.54033,-80.31281,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.1,11.45,157.2,"polyhaline",18.57,8.35,NA,64,43,78.9,25,25.5,0.316856780735108,0.32319391634981,25,0,0,0,67,19,1733,1,0,"DRY","16","2016",2016-04-05,1,"food"
"Standard","C-2016-4-5-17",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.496527777777778,"Seg1",17,25.53743,-80.31335,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.9,10.5,143.1,"polyhaline",18.74,8.31,NA,75,19,72,19,20.8,0.263888888888889,0.288888888888889,18.8,0.2,0,0,48,21.5,1577,0,0,"DRY","17","2016",2016-04-05,0,"no food"
"Standard","C-2016-4-5-18",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.461111111111111,"Seg2",18,25.53192,-80.32874,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.1,6.88,91.9,"mesohaline",13.54,7.96,NA,63,0,92.5,13.9,72.5,0.15027027027027,0.783783783783784,0,13.9,0,0,6.5,12.5,NA,0,0,"DRY","18","2016",2016-04-05,0,"no food"
"Standard","C-2016-4-5-19",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.436805555555556,"Seg2",19,25.52545,-80.33105,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,26,5.8,77.8,"mesohaline",15.42,7.96,NA,80,25,59,18.5,17.2,0.313559322033898,0.291525423728814,0,18.5,0,0,13.5,12.5,661,1,0,"DRY","19","2016",2016-04-05,1,"food"
"Standard","C-2016-4-5-20",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.409027777777778,"Seg2",20,25.51832,-80.331,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,24.6,7.16,91.9,"mesohaline",12.71,7.97,NA,96,27,52,31.7,8.6,0.609615384615385,0.165384615384615,0.1,31.6,0,0,30,18,515.3,1,0,"DRY","20","2016",2016-04-05,1,"food"
"Standard","C-2016-4-5-21",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.385416666666667,"Seg2",21,25.5166,-80.33368,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.9,6.4,84,"mesohaline",13.2,7.87,NA,85,33,14.2,7.4,2.2,0.52112676056338,0.154929577464789,0,7.4,0,0,56.5,12,428.9,0,0,"DRY","21","2016",2016-04-05,0,"no food"
"Standard","C-2016-4-5-22",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.364583333333333,"Seg2",22,25.51556,-80.33413,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.7,5.25,69.2,"mesohaline",13.21,7.89,NA,92,33,66.5,33.2,18.2,0.499248120300752,0.273684210526316,0.2,33,0,0,27,17,182.18,2,1,"DRY","22","2016",2016-04-05,3,"food"
"Standard","C-2016-4-5-23",4083,2016-04-05,96,2016,2016,"DRY",4,5,0.338194444444444,"Seg2",23,25.51447,-80.33471,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.8,4.68,61.6,"mesohaline",11.92,7.54,NA,80,18,68,39.6,12.7,0.582352941176471,0.186764705882353,1,38.5,0,0.1,31,18,64.57,1,1,"DRY","23","2016",2016-04-05,2,"food"
"Standard","C-2016-4-7-10",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.486111111111111,"Seg1",10,25.56948,-80.3025,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.3,5.14,68.2,"polyhaline",22.2,8.03,NA,89,40,90.5,15.4,53,0.170165745856354,0.585635359116022,15.1,0.3,0,0,46,24,1073.5,1,1,"DRY","10","2016",2016-04-07,2,"food"
"Standard","C-2016-4-7-11",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.466666666666667,"Seg1",11,25.56847,-80.30326,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,23.9,7.05,95.3,"polyhaline",22.86,8.25,NA,83,52,80,17.6,37.6,0.22,0.47,17.5,0.1,0,0,53.5,19,1537.4,0,2,"DRY","11","2016",2016-04-07,2,"food"
"Standard","C-2016-4-7-12",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.415277777777778,"Seg1",12,25.56172,-80.30744,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.9,4.46,58.3,"polyhaline",21.48,7.87,NA,128,7,40.5,20,16.9,0.493827160493827,0.417283950617284,0,20,0,0,20,18.5,587.2,1,1,"DRY","12","2016",2016-04-07,2,"food"
"Standard","C-2016-4-7-13",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.392361111111111,"Seg1",13,25.55808,-80.30749,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,22.5,4.4,56.9,"polyhaline",20.49,7.67,NA,117,4,87,2.5,79,0.028735632183908,0.908045977011494,2.5,0,0,0,40,15.5,385.3,1,0,"DRY","13","2016",2016-04-07,1,"food"
"Standard","C-2016-4-7-7",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.586111111111111,"Seg1",7,25.5942,-80.30762,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,26.1,11.91,169.2,"polyhaline",24.55,8.49,NA,38,57,64.5,18.2,20.8,0.282170542635659,0.322480620155039,11.6,6.6,0,0,37.5,17.5,2282,0,0,"DRY","7","2016",2016-04-07,0,"no food"
"Standard","C-2016-4-7-8",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.540972222222222,"Seg1",8,25.57955,-80.30489,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.8,9.32,128.5,"polyhaline",23.45,8.27,NA,49,0,66,8.7,33.8,0.131818181818182,0.512121212121212,8.7,0,0,0,17.5,14.5,NA,0,0,"DRY","8","2016",2016-04-07,0,"no food"
"Standard","C-2016-4-7-9",4085,2016-04-07,98,2016,2016,"DRY",4,7,0.513194444444444,"Seg1",9,25.5741,-80.30344,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.5,7.8,106.4,"polyhaline",22.95,8.21,NA,60,24,45,6.5,15.7,0.144444444444444,0.348888888888889,3.5,3,0,0,24.5,8.5,1785.3,0,1,"DRY","9","2016",2016-04-07,1,"food"
"Standard","C-2016-4-8-1",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.504166666666667,"Seg1",1,25.62921,-80.28876,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,25.5,7.85,110.7,"polyhaline",25.18,8.3,NA,95,94,70.5,59.5,1.5,0.843971631205674,0.0212765957446809,57.5,2,0,0,73.5,30,2103,5,2,"DRY","1","2016",2016-04-08,7,"food"
"Standard","C-2016-4-8-2",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.475,"Seg1",2,25.62386,-80.29919,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.3,8.04,112.3,"polyhaline",25.54,8.46,NA,120,10,61,19.1,28.3,0.313114754098361,0.463934426229508,0,19.1,0,0,54,21,1007,2,0,"DRY","2","2016",2016-04-08,2,"food"
"Standard","C-2016-4-8-3",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.452083333333333,"Seg1",3,25.6175,-80.30157,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.1,7.98,111.1,"polyhaline",25.43,8.42,NA,102,63,77,40.7,23.9,0.528571428571429,0.31038961038961,12.2,28.5,0,0,53,16.5,2125,1,1,"DRY","3","2016",2016-04-08,2,"food"
"Standard","C-2016-4-8-4",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.434722222222222,"Seg1",4,25.61575,-80.3027,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.6,6.96,96.2,"polyhaline",25.29,8.38,NA,96,5,73.5,16.1,42.5,0.219047619047619,0.578231292517007,0,16.1,0,0,6.5,13.5,1361,0,1,"DRY","4","2016",2016-04-08,1,"food"
"Standard","C-2016-4-8-5",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.411805555555556,"Seg1",5,25.61378,-80.30602,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,24.7,6.7,92.7,"polyhaline",25.01,8.39,NA,95,21,75,19.6,40.7,0.261333333333333,0.542666666666667,0,19.6,0,0,16.5,19.5,1259,2,0,"DRY","5","2016",2016-04-08,2,"food"
"Standard","C-2016-4-8-6",4086,2016-04-08,99,2016,2016,"DRY",4,8,0.363194444444444,"Seg1",6,25.60924,-80.30731,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.7,3.56,48.7,"polyhaline",23.64,8.23,NA,68,27,70,32.1,24.3,0.458571428571429,0.347142857142857,0.1,32,0,0,43.5,15.5,747,1,4,"DRY","6","2016",2016-04-08,5,"food"
"Standard","C-2016-9-1-40",4232,2016-09-01,245,2016,2017,"WET",9,1,0.602083333333333,"Seg2",40,25.45868,-80.3372,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.1,8.2,117.4,"mesohaline",14.17,7.92,NA,75,65,58,36.1,11.1,0.622413793103448,0.191379310344828,36,0.1,0,0,57,16.5,717.5,0,0,"WET","40","2016",2016-09-01,0,"no food"
"Standard","C-2016-9-1-41",4232,2016-09-01,245,2016,2017,"WET",9,1,0.579166666666667,"Seg2",41,25.45549,-80.33611,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.4,5.74,81.5,"mesohaline",13.73,7.66,NA,90,65,30.5,21.1,1.4,0.691803278688525,0.0459016393442623,11.1,10,0,0,73,13,1166.9,0,0,"WET","41","2016",2016-09-01,0,"no food"
"Standard","C-2016-9-1-42",4232,2016-09-01,245,2016,2017,"WET",9,1,0.546527777777778,"Seg2",42,25.45065,-80.33061,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.5,6.78,97.4,"mesohaline",13.46,7.75,NA,75,30,61.5,4.3,48.1,0.0699186991869919,0.782113821138211,4.3,0,0,0,77,16,1542.4,0,0,"WET","42","2016",2016-09-01,0,"no food"
"Standard","C-2016-9-1-43",4232,2016-09-01,245,2016,2017,"WET",9,1,0.515277777777778,"Seg2",43,25.44483,-80.33089,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29,7.08,98.6,"mesohaline",13.49,7.9,NA,105,70,80.5,55.5,18,0.68944099378882,0.22360248447205,55.5,0,0,0,83,16.5,465.6,1,0,"WET","43","2016",2016-09-01,1,"food"
"Standard","C-2016-9-1-44",4232,2016-09-01,245,2016,2017,"WET",9,1,0.484722222222222,"Seg2",44,25.44313,-80.3305,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.8,6.99,97.6,"mesohaline",12.6,7.86,NA,85,85,47,26.6,11.4,0.565957446808511,0.242553191489362,10.4,16.2,0,0,80.5,10,462,4,0,"WET","44","2016",2016-09-01,4,"food"
"Standard","C-2016-9-1-45",4232,2016-09-01,245,2016,2017,"WET",9,1,0.452083333333333,"Seg2",45,25.4377,-80.32386,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.5,4.9,69.4,"mesohaline",12.27,7.78,NA,110,85,88.5,52.6,22.2,0.594350282485876,0.250847457627119,52.5,0.1,0,0,91.5,22,1605.8,0,0,"WET","45","2016",2016-09-01,0,"no food"
"Standard","C-2016-9-1-46",4232,2016-09-01,245,2016,2017,"WET",9,1,0.426388888888889,"Seg2",46,25.43749,-80.32137,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.5,6.55,89.5,"mesohaline",11.42,7.71,NA,90,13,72,36,28.7,0.5,0.398611111111111,25.5,10.5,0,0,13.5,17,1134.2,1,0,"WET","46","2016",2016-09-01,1,"food"
"Standard","C-2016-9-1-47",4232,2016-09-01,245,2016,2017,"WET",9,1,0.384722222222222,"Seg2",47,25.43685,-80.31973,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28,3.51,47.2,"mesohaline",11.06,7.19,NA,110,55,95,67,22,0.705263157894737,0.231578947368421,67,0,0,0,58,22,535.4,0,0,"WET","47","2016",2016-09-01,0,"no food"
"Standard","C-2016-9-14-24",4245,2016-09-14,258,2016,2017,"WET",9,14,0.588194444444444,"Seg2",24,25.51212,-80.33514,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.7,6.23,87.6,"mesohaline",8.36,7.57,NA,55,35,41,24.2,4.2,0.590243902439024,0.102439024390244,10.2,14,0,0,42.5,10,1916.7,1,0,"WET","24","2016",2016-09-14,1,"food"
"Standard","C-2016-9-14-25",4245,2016-09-14,258,2016,2017,"WET",9,14,0.563194444444444,"Seg2",25,25.50942,-80.33559,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.6,4.93,69.1,"mesohaline",8.37,7.52,NA,55,45,32,16.5,6.5,0.515625,0.203125,1,15.5,0,0,47.5,10,2031,2,1,"WET","25","2016",2016-09-14,3,"food"
"Standard","C-2016-9-14-26",4245,2016-09-14,258,2016,2017,"WET",9,14,0.538194444444444,"Seg2",26,25.50584,-80.33371,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.5,4.83,70.3,"mesohaline",11.69,7.65,NA,60,45,39.5,32.3,0.9,0.817721518987342,0.0227848101265823,3.2,29.1,0,0,41,11.5,1789.5,1,1,"WET","26","2016",2016-09-14,2,"food"
"Standard","C-2016-9-14-27",4245,2016-09-14,258,2016,2017,"WET",9,14,0.500694444444444,"Seg2",27,25.50412,-80.33259,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.5,4.17,58.6,"mesohaline",11.26,7.64,NA,65,50,84.5,69,5.4,0.816568047337278,0.063905325443787,35.5,33.5,0,0,59.5,14.5,557.7,0,0,"WET","27","2016",2016-09-14,0,"no food"
"Standard","C-2016-9-14-28",4245,2016-09-14,258,2016,2017,"WET",9,14,0.475694444444444,"Seg2",28,25.50515,-80.3367,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,3.96,53.9,"mesohaline",9.29,7.58,NA,85,30,42,30.3,1.4,0.721428571428571,0.0333333333333333,1.3,29,0,0,38,14.5,1187.2,4,1,"WET","28","2016",2016-09-14,5,"food"
"Standard","C-2016-9-14-29",4245,2016-09-14,258,2016,2017,"WET",9,14,0.454166666666667,"Seg2",29,25.5046,-80.33762,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.2,4.45,60.1,"mesohaline",8.88,7.66,NA,80,40,42,30.6,3.8,0.728571428571429,0.0904761904761905,4.1,26.5,0,0,42,13.5,970.1,6,0,"WET","29","2016",2016-09-14,6,"food"
"Standard","C-2016-9-14-30",4245,2016-09-14,258,2016,2017,"WET",9,14,0.427777777777778,"Seg2",30,25.49736,-80.33935,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.6,3.43,48.3,"mesohaline",12.25,7.57,NA,100,40,61,45,3.3,0.737704918032787,0.0540983606557377,20.5,24.5,0,0,43.5,14.5,584.9,4,0,"WET","30","2016",2016-09-14,4,"food"
"Standard","C-2016-9-14-31",4245,2016-09-14,258,2016,2017,"WET",9,14,0.401388888888889,"Seg2",31,25.4933,-80.33867,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.4,2.74,38.6,"mesohaline",10.95,7.5,NA,95,60,46,16,17.7,0.347826086956522,0.384782608695652,0.5,15.5,0,0,52,13,831.3,0,0,"WET","31","2016",2016-09-14,0,"no food"
"Standard","C-2016-9-14-32",4245,2016-09-14,258,2016,2017,"WET",9,14,0.377083333333333,"Seg2",32,25.4903,-80.3403,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.6,2.62,35.9,"mesohaline",11.27,7.5,NA,100,25,37.5,23.5,0.8,0.626666666666667,0.0213333333333333,0,23.5,0,0,41,18.5,787.1,5,0,"WET","32","2016",2016-09-14,5,"food"
"Standard","C-2016-9-14-33",4245,2016-09-14,258,2016,2017,"WET",9,14,0.349305555555556,"Seg2",33,25.4869,-80.34,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.1,1.56,21.5,"mesohaline",12.11,7.18,NA,105,35,60,48.1,5,0.801666666666667,0.0833333333333333,31.1,17,0,0,45.5,14,495.4,3,1,"WET","33","2016",2016-09-14,4,"food"
"Standard","C-2016-9-15-14",4246,2016-09-15,259,2016,2017,"WET",9,15,0.505555555555556,"Seg1",14,25.55183,-80.31007,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.5,4.01,58.5,"mesohaline",12.3,7.67,NA,70,45,92.5,1,85.5,0.0108108108108108,0.924324324324324,0,1,0,0,22,15.5,1422.5,1,0,"WET","14","2016",2016-09-15,1,"food"
"Standard","C-2016-9-15-15",4246,2016-09-15,259,2016,2017,"WET",9,15,0.486111111111111,"Seg1",15,25.54512,-80.3124,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.4,4.1,58.4,"mesohaline",11.37,7.59,NA,80,45,91.5,10,76,0.109289617486339,0.830601092896175,10,0,0,0,16,20.5,1205.3,0,0,"WET","15","2016",2016-09-15,0,"no food"
"Standard","C-2016-9-15-16",4246,2016-09-15,259,2016,2017,"WET",9,15,0.463194444444444,"Seg1",16,25.54042,-80.31277,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.3,4.93,71,"mesohaline",11.85,7.71,NA,60,5,83.5,46.5,26.9,0.55688622754491,0.322155688622755,46.5,0,0,0,25.5,18,1409.8,0,0,"WET","16","2016",2016-09-15,0,"no food"
"Standard","C-2016-9-15-17",4246,2016-09-15,259,2016,2017,"WET",9,15,0.440277777777778,"Seg1",17,25.53758,-80.31334,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31,4.17,59.5,"mesohaline",11.66,7.66,NA,80,10,85.5,40.5,36.5,0.473684210526316,0.426900584795322,38.5,2,0,0,14,18.5,761.7,0,0,"WET","17","2016",2016-09-15,0,"no food"
